unified_customer_id,full_name,city,age,hdbank_customer_id,vietjetair_customer_id,hdbank_segment,preferred_channel,monthly_income,credit_score,has_credit_card,membership_tier,home_airport,email_opt_in,shared_customer,has_hdbank,has_vietjetair
U-0498,Nguyen Giang,Ha Noi,43,CUS-0498,CUS-0498,EMERGING_AFFLUENT,BRANCH,79000000.00,741,false,SKYJOY_GOLD,PQC,true,true,true,true
U-0499,Vu Tuan,Da Nang,51,CUS-0499,CUS-0499,YOUNG_FAMILY,BRANCH,25000000.00,833,true,SKYJOY_RED,DAD,true,true,true,true
U-0500,Nguyen Hanh,Hai Phong,43,CUS-0500,CUS-0500,EMERGING_AFFLUENT,APP,37000000.00,691,false,SKYJOY_RED,PQC,true,true,true,true
U-0501,Le Vy,Hai Phong,46,CUS-0501,CUS-0501,SALARY_PLUS,APP,118000000.00,812,true,SKYJOY_GOLD,SGN,true,true,true,true
U-0502,Tran Thao,Ha Noi,45,CUS-0502,CUS-0502,YOUNG_FAMILY,SMS,56000000.00,675,true,SKYJOY_RED,DAD,true,true,true,true
U-0503,Pham Binh,Can Tho,54,CUS-0503,CUS-0503,AFFLUENT,SMS,82000000.00,659,true,SKYJOY_PLATINUM,CXR,true,true,true,true
U-0504,Huynh Dung,Ho Chi Minh City,55,CUS-0504,CUS-0504,SALARY_PLUS,APP,22000000.00,737,true,SKYJOY_GOLD,SGN,true,true,true,true
U-0505,Nguyen Binh,Da Nang,51,CUS-0505,CUS-0505,AFFLUENT,APP,116000000.00,788,true,SKYJOY_RED,DAD,true,true,true,true
U-0506,Pham Linh,Ha Noi,34,CUS-0506,CUS-0506,EMERGING_AFFLUENT,APP,58000000.00,817,true,SKYJOY_RED,HAN,true,true,true,true
U-0507,Tran An,Hai Phong,57,CUS-0507,CUS-0507,AFFLUENT,APP,62000000.00,760,true,SKYJOY_RED,DAD,true,true,true,true
U-0508,Le Binh,Da Nang,61,CUS-0508,CUS-0508,EMERGING_AFFLUENT,APP,24000000.00,653,true,SKYJOY_PLATINUM,SGN,true,true,true,true
U-0509,Nguyen Binh,Can Tho,47,CUS-0509,CUS-0509,SALARY_PLUS,SMS,93000000.00,781,false,SKYJOY_GOLD,CXR,true,true,true,true
U-0510,Huynh Hanh,Nha Trang,56,CUS-0510,CUS-0510,AFFLUENT,BRANCH,114000000.00,815,true,SKYJOY_RED,PQC,true,true,true,true
U-0511,Hoang Quang,Can Tho,36,CUS-0511,CUS-0511,SALARY_PLUS,APP,96000000.00,686,false,SKYJOY_RED,DAD,true,true,true,true
U-0512,Huynh Quang,Can Tho,23,CUS-0512,CUS-0512,AFFLUENT,APP,62000000.00,742,true,SKYJOY_RED,DAD,true,true,true,true
U-0513,Le Trang,Ho Chi Minh City,47,CUS-0513,CUS-0513,AFFLUENT,APP,101000000.00,638,false,SKYJOY_RED,PQC,true,true,true,true
U-0514,Pham Hoa,Hai Phong,32,CUS-0514,CUS-0514,YOUNG_FAMILY,APP,61000000.00,673,false,SKYJOY_GOLD,PQC,true,true,true,true
U-0515,Huynh Tuan,Nha Trang,37,CUS-0515,CUS-0515,SALARY_PLUS,SMS,27000000.00,809,false,SKYJOY_RED,PQC,true,true,true,true
U-0516,Bui Quang,Da Nang,57,CUS-0516,CUS-0516,AFFLUENT,SMS,40000000.00,698,false,SKYJOY_RED,SGN,true,true,true,true
U-0517,Bui Ngoc,Da Nang,53,CUS-0517,CUS-0517,AFFLUENT,APP,35000000.00,768,false,SKYJOY_GOLD,SGN,true,true,true,true
U-0518,Le Quang,Hai Phong,40,CUS-0518,CUS-0518,YOUNG_FAMILY,APP,75000000.00,670,true,SKYJOY_GOLD,DAD,true,true,true,true
U-0519,Hoang Phuc,Nha Trang,44,CUS-0519,CUS-0519,AFFLUENT,APP,96000000.00,750,true,SKYJOY_RED,DAD,true,true,true,true
U-0520,Dang Bao,Ho Chi Minh City,57,CUS-0520,CUS-0520,EMERGING_AFFLUENT,APP,54000000.00,627,true,SKYJOY_GOLD,PQC,true,true,true,true
U-0521,Phan Ngoc,Can Tho,49,CUS-0521,CUS-0521,SALARY_PLUS,SMS,78000000.00,655,true,SKYJOY_RED,DAD,true,true,true,true
U-0522,Le Lan,Nha Trang,30,CUS-0522,CUS-0522,SALARY_PLUS,APP,100000000.00,624,true,SKYJOY_PLATINUM,PQC,false,true,true,true
U-0523,Le Binh,Ha Noi,48,CUS-0523,CUS-0523,YOUNG_FAMILY,SMS,107000000.00,774,false,SKYJOY_GOLD,PQC,true,true,true,true
U-0524,Dang Quang,Can Tho,44,CUS-0524,CUS-0524,SALARY_PLUS,APP,95000000.00,621,true,SKYJOY_GOLD,HAN,true,true,true,true
U-0525,Hoang Phuc,Hai Phong,58,CUS-0525,CUS-0525,EMERGING_AFFLUENT,APP,22000000.00,765,true,SKYJOY_RED,CXR,true,true,true,true
U-0526,Tran Dung,Nha Trang,55,CUS-0526,CUS-0526,EMERGING_AFFLUENT,APP,28000000.00,753,false,SKYJOY_RED,PQC,true,true,true,true
U-0527,Tran Tuan,Hai Phong,41,CUS-0527,CUS-0527,AFFLUENT,BRANCH,86000000.00,819,true,SKYJOY_RED,PQC,true,true,true,true
U-0528,Huynh Phuc,Da Nang,40,CUS-0528,CUS-0528,EMERGING_AFFLUENT,APP,106000000.00,772,true,SKYJOY_GOLD,CXR,true,true,true,true
U-0529,Vu Vy,Ha Noi,58,CUS-0529,CUS-0529,AFFLUENT,SMS,55000000.00,827,true,SKYJOY_RED,PQC,true,true,true,true
U-0530,Dang Binh,Da Nang,38,CUS-0530,CUS-0530,SALARY_PLUS,APP,53000000.00,839,true,SKYJOY_GOLD,CXR,true,true,true,true
U-0531,Bui Dung,Nha Trang,50,CUS-0531,CUS-0531,EMERGING_AFFLUENT,SMS,51000000.00,820,true,SKYJOY_RED,CXR,false,true,true,true
U-0532,Huynh Binh,Ha Noi,60,CUS-0532,CUS-0532,SALARY_PLUS,SMS,114000000.00,725,false,SKYJOY_RED,PQC,true,true,true,true
U-0533,Le Hanh,Hai Phong,44,CUS-0533,CUS-0533,AFFLUENT,APP,114000000.00,829,true,SKYJOY_RED,PQC,true,true,true,true
U-0534,Vu Tuan,Ha Noi,46,CUS-0534,CUS-0534,YOUNG_FAMILY,APP,36000000.00,755,false,SKYJOY_RED,PQC,true,true,true,true
U-0535,Huynh Trang,Nha Trang,24,CUS-0535,CUS-0535,AFFLUENT,BRANCH,99000000.00,710,false,SKYJOY_RED,DAD,true,true,true,true
U-0536,Hoang Chi,Da Nang,59,CUS-0536,CUS-0536,YOUNG_FAMILY,APP,104000000.00,811,true,SKYJOY_GOLD,HAN,true,true,true,true
U-0537,Le Linh,Hai Phong,22,CUS-0537,CUS-0537,AFFLUENT,SMS,19000000.00,725,true,SKYJOY_RED,PQC,true,true,true,true
U-0538,Hoang Khanh,Ha Noi,24,CUS-0538,CUS-0538,AFFLUENT,APP,25000000.00,772,true,SKYJOY_GOLD,CXR,true,true,true,true
U-0539,Tran Binh,Hai Phong,30,CUS-0539,CUS-0539,YOUNG_FAMILY,SMS,100000000.00,764,false,SKYJOY_RED,SGN,true,true,true,true
U-0540,Hoang Lan,Can Tho,26,CUS-0540,CUS-0540,YOUNG_FAMILY,BRANCH,53000000.00,816,true,SKYJOY_PLATINUM,DAD,true,true,true,true
U-0541,Tran Khanh,Ho Chi Minh City,46,CUS-0541,CUS-0541,YOUNG_FAMILY,APP,25000000.00,686,false,SKYJOY_RED,PQC,true,true,true,true
U-0542,Pham Ngoc,Ha Noi,53,CUS-0542,CUS-0542,AFFLUENT,APP,116000000.00,730,true,SKYJOY_GOLD,PQC,true,true,true,true
U-0543,Tran Bao,Ho Chi Minh City,26,CUS-0543,CUS-0543,EMERGING_AFFLUENT,SMS,20000000.00,747,true,SKYJOY_GOLD,SGN,true,true,true,true
U-0544,Hoang Dung,Nha Trang,43,CUS-0544,CUS-0544,YOUNG_FAMILY,APP,83000000.00,801,false,SKYJOY_RED,PQC,true,true,true,true
U-0545,Tran Tuan,Ha Noi,22,CUS-0545,CUS-0545,YOUNG_FAMILY,BRANCH,117000000.00,743,true,SKYJOY_RED,DAD,true,true,true,true
U-0546,Hoang Ngoc,Ho Chi Minh City,62,CUS-0546,CUS-0546,AFFLUENT,APP,61000000.00,640,false,SKYJOY_GOLD,DAD,true,true,true,true
U-0547,Le Tuan,Ho Chi Minh City,46,CUS-0547,CUS-0547,SALARY_PLUS,APP,67000000.00,647,true,SKYJOY_RED,SGN,false,true,true,true
U-0548,Vu Hanh,Ha Noi,24,CUS-0548,CUS-0548,SALARY_PLUS,APP,93000000.00,681,true,SKYJOY_RED,CXR,true,true,true,true
U-0549,Vu Tuan,Can Tho,23,CUS-0549,CUS-0549,AFFLUENT,APP,61000000.00,821,true,SKYJOY_RED,HAN,true,true,true,true
U-0550,Dang Quang,Nha Trang,56,CUS-0550,CUS-0550,SALARY_PLUS,SMS,47000000.00,638,true,SKYJOY_RED,SGN,true,true,true,true
U-0551,Bui Bao,Ha Noi,30,CUS-0551,CUS-0551,AFFLUENT,APP,24000000.00,698,false,SKYJOY_RED,CXR,true,true,true,true
U-0552,Bui Binh,Ho Chi Minh City,29,CUS-0552,CUS-0552,YOUNG_FAMILY,APP,96000000.00,676,true,SKYJOY_RED,DAD,true,true,true,true
U-0553,Phan Linh,Ho Chi Minh City,58,CUS-0553,CUS-0553,SALARY_PLUS,APP,119000000.00,674,false,SKYJOY_GOLD,DAD,true,true,true,true
U-0554,Hoang Dung,Can Tho,32,CUS-0554,CUS-0554,EMERGING_AFFLUENT,APP,74000000.00,682,false,SKYJOY_RED,SGN,true,true,true,true
U-0555,Bui Ngoc,Ha Noi,23,CUS-0555,CUS-0555,YOUNG_FAMILY,APP,18000000.00,665,false,SKYJOY_GOLD,CXR,false,true,true,true
U-0556,Phan Thao,Nha Trang,30,CUS-0556,CUS-0556,SALARY_PLUS,APP,52000000.00,753,true,SKYJOY_RED,HAN,true,true,true,true
U-0557,Nguyen Giang,Nha Trang,53,CUS-0557,CUS-0557,AFFLUENT,APP,118000000.00,697,true,SKYJOY_RED,HAN,true,true,true,true
U-0558,Dang Chi,Hai Phong,45,CUS-0558,CUS-0558,SALARY_PLUS,APP,98000000.00,788,true,SKYJOY_RED,SGN,true,true,true,true
U-0559,Vu Thao,Ha Noi,32,CUS-0559,CUS-0559,AFFLUENT,APP,64000000.00,692,true,SKYJOY_RED,CXR,true,true,true,true
U-0560,Vu Bao,Ho Chi Minh City,25,CUS-0560,CUS-0560,SALARY_PLUS,APP,21000000.00,744,true,SKYJOY_RED,HAN,true,true,true,true
U-0561,Bui Vy,Da Nang,48,CUS-0561,CUS-0561,SALARY_PLUS,SMS,59000000.00,678,false,SKYJOY_RED,SGN,true,true,true,true
U-0562,Phan Hanh,Can Tho,36,CUS-0562,CUS-0562,AFFLUENT,APP,80000000.00,633,false,SKYJOY_RED,CXR,true,true,true,true
U-0563,Phan Minh,Ha Noi,51,CUS-0563,CUS-0563,SALARY_PLUS,APP,52000000.00,671,true,SKYJOY_RED,CXR,true,true,true,true
U-0564,Le Chi,Can Tho,51,CUS-0564,CUS-0564,YOUNG_FAMILY,APP,61000000.00,676,false,SKYJOY_GOLD,CXR,false,true,true,true
U-0565,Bui Tuan,Ha Noi,27,CUS-0565,CUS-0565,YOUNG_FAMILY,SMS,80000000.00,840,false,SKYJOY_GOLD,PQC,true,true,true,true
U-0566,Phan Hoa,Ha Noi,42,CUS-0566,CUS-0566,YOUNG_FAMILY,APP,93000000.00,658,false,SKYJOY_PLATINUM,PQC,false,true,true,true
U-0567,Nguyen Thao,Nha Trang,54,CUS-0567,CUS-0567,AFFLUENT,APP,68000000.00,742,false,SKYJOY_GOLD,SGN,true,true,true,true
U-0568,Pham Binh,Hai Phong,22,CUS-0568,CUS-0568,YOUNG_FAMILY,BRANCH,34000000.00,711,true,SKYJOY_GOLD,SGN,true,true,true,true
U-0569,Hoang Giang,Nha Trang,51,CUS-0569,CUS-0569,AFFLUENT,BRANCH,77000000.00,817,true,SKYJOY_GOLD,HAN,true,true,true,true
U-0570,Huynh Quang,Nha Trang,62,CUS-0570,CUS-0570,AFFLUENT,SMS,27000000.00,718,false,SKYJOY_RED,SGN,true,true,true,true
U-0571,Hoang Tuan,Hai Phong,35,CUS-0571,CUS-0571,AFFLUENT,APP,60000000.00,808,false,SKYJOY_RED,DAD,false,true,true,true
U-0572,Tran Ngoc,Da Nang,51,CUS-0572,CUS-0572,AFFLUENT,APP,40000000.00,785,true,SKYJOY_RED,HAN,true,true,true,true
U-0573,Huynh Hoa,Hai Phong,29,CUS-0573,CUS-0573,YOUNG_FAMILY,SMS,114000000.00,768,false,SKYJOY_GOLD,HAN,true,true,true,true
U-0574,Hoang Trang,Nha Trang,49,CUS-0574,CUS-0574,EMERGING_AFFLUENT,APP,65000000.00,708,true,SKYJOY_RED,SGN,true,true,true,true
U-0575,Dang Tuan,Da Nang,50,CUS-0575,CUS-0575,EMERGING_AFFLUENT,SMS,106000000.00,827,false,SKYJOY_PLATINUM,HAN,false,true,true,true
U-0576,Vu Binh,Ho Chi Minh City,47,CUS-0576,CUS-0576,SALARY_PLUS,APP,27000000.00,647,true,SKYJOY_RED,HAN,true,true,true,true
U-0577,Pham Trang,Nha Trang,23,CUS-0577,CUS-0577,EMERGING_AFFLUENT,APP,105000000.00,758,false,SKYJOY_RED,PQC,true,true,true,true
U-0578,Nguyen Lan,Ha Noi,26,CUS-0578,CUS-0578,AFFLUENT,SMS,47000000.00,833,false,SKYJOY_GOLD,PQC,true,true,true,true
U-0579,Huynh Thao,Hai Phong,55,CUS-0579,CUS-0579,YOUNG_FAMILY,APP,90000000.00,653,false,SKYJOY_RED,DAD,true,true,true,true
U-0580,Huynh Lan,Ho Chi Minh City,31,CUS-0580,CUS-0580,EMERGING_AFFLUENT,APP,39000000.00,778,false,SKYJOY_GOLD,DAD,true,true,true,true
U-0581,Le Dung,Ha Noi,37,CUS-0581,CUS-0581,AFFLUENT,APP,58000000.00,767,true,SKYJOY_RED,HAN,true,true,true,true
U-0582,Nguyen Linh,Da Nang,31,CUS-0582,CUS-0582,EMERGING_AFFLUENT,APP,38000000.00,756,true,SKYJOY_PLATINUM,PQC,false,true,true,true
U-0583,Le Quang,Da Nang,31,CUS-0583,CUS-0583,AFFLUENT,BRANCH,87000000.00,749,true,SKYJOY_GOLD,PQC,false,true,true,true
U-0584,Bui Dung,Hai Phong,50,CUS-0584,CUS-0584,EMERGING_AFFLUENT,SMS,111000000.00,742,false,SKYJOY_RED,CXR,true,true,true,true
U-0585,Nguyen Ngoc,Hai Phong,36,CUS-0585,CUS-0585,YOUNG_FAMILY,APP,59000000.00,634,true,SKYJOY_RED,CXR,true,true,true,true
U-0586,Hoang Hanh,Ho Chi Minh City,27,CUS-0586,CUS-0586,YOUNG_FAMILY,SMS,29000000.00,751,true,SKYJOY_RED,CXR,true,true,true,true
U-0587,Nguyen Minh,Can Tho,31,CUS-0587,CUS-0587,YOUNG_FAMILY,APP,65000000.00,623,true,SKYJOY_RED,PQC,false,true,true,true
U-0588,Tran Hanh,Nha Trang,50,CUS-0588,CUS-0588,YOUNG_FAMILY,SMS,54000000.00,661,false,SKYJOY_PLATINUM,PQC,true,true,true,true
U-0589,Phan Dung,Hai Phong,60,CUS-0589,CUS-0589,AFFLUENT,APP,56000000.00,741,false,SKYJOY_RED,DAD,true,true,true,true
U-0590,Bui Ngoc,Ho Chi Minh City,22,CUS-0590,CUS-0590,YOUNG_FAMILY,APP,52000000.00,726,true,SKYJOY_RED,CXR,true,true,true,true
U-0591,Le Hanh,Ha Noi,46,CUS-0591,CUS-0591,EMERGING_AFFLUENT,APP,23000000.00,830,false,SKYJOY_GOLD,DAD,true,true,true,true
U-0592,Vu Hoa,Ho Chi Minh City,22,CUS-0592,CUS-0592,SALARY_PLUS,APP,99000000.00,833,true,SKYJOY_RED,DAD,true,true,true,true
U-0593,Vu Hoa,Ho Chi Minh City,29,CUS-0593,CUS-0593,EMERGING_AFFLUENT,APP,26000000.00,773,true,SKYJOY_GOLD,CXR,true,true,true,true
U-0594,Hoang Thao,Nha Trang,29,CUS-0594,CUS-0594,EMERGING_AFFLUENT,APP,91000000.00,624,false,SKYJOY_RED,SGN,true,true,true,true
U-0595,Vu Dung,Da Nang,32,CUS-0595,CUS-0595,AFFLUENT,APP,71000000.00,782,false,SKYJOY_RED,DAD,true,true,true,true
U-0596,Tran Trang,Ha Noi,62,CUS-0596,CUS-0596,SALARY_PLUS,SMS,94000000.00,812,true,SKYJOY_RED,DAD,true,true,true,true
U-0597,Hoang Khanh,Nha Trang,45,CUS-0597,CUS-0597,AFFLUENT,APP,63000000.00,830,true,SKYJOY_RED,DAD,true,true,true,true
U-0598,Vu Phuc,Da Nang,32,CUS-0598,CUS-0598,AFFLUENT,APP,82000000.00,676,false,SKYJOY_GOLD,CXR,true,true,true,true
U-0599,Dang Tuan,Nha Trang,57,CUS-0599,CUS-0599,AFFLUENT,APP,27000000.00,649,false,SKYJOY_PLATINUM,PQC,true,true,true,true
U-0600,Huynh Dung,Can Tho,60,CUS-0600,CUS-0600,EMERGING_AFFLUENT,APP,56000000.00,627,true,SKYJOY_RED,HAN,false,true,true,true
U-0601,Le Hoa,Da Nang,30,CUS-0601,,SALARY_PLUS,APP,28000000.00,728,true,SKYJOY_GOLD,SGN,true,false,true,false
U-1001,Vu Phuc,Ho Chi Minh City,34,,CUS-1001,AFFLUENT,APP,102000000.00,751,true,SKYJOY_RED,DAD,true,false,false,true
U-0602,Hoang An,Ho Chi Minh City,29,CUS-0602,,SALARY_PLUS,APP,43000000.00,667,true,SKYJOY_RED,HAN,false,false,true,false
U-1002,Hoang Vy,Da Nang,44,,CUS-1002,SALARY_PLUS,SMS,117000000.00,806,true,SKYJOY_RED,SGN,true,false,false,true
U-0603,Bui An,Hai Phong,35,CUS-0603,,SALARY_PLUS,BRANCH,39000000.00,813,true,SKYJOY_PLATINUM,SGN,false,false,true,false
U-1003,Dang Thao,Da Nang,59,,CUS-1003,SALARY_PLUS,APP,31000000.00,666,false,SKYJOY_PLATINUM,PQC,true,false,false,true
U-0604,Pham Phuc,Ho Chi Minh City,42,CUS-0604,,AFFLUENT,APP,84000000.00,654,true,SKYJOY_RED,DAD,true,false,true,false
U-1004,Nguyen Binh,Da Nang,53,,CUS-1004,AFFLUENT,APP,76000000.00,773,true,SKYJOY_GOLD,PQC,true,false,false,true
U-0605,Phan Lan,Can Tho,34,CUS-0605,,AFFLUENT,SMS,120000000.00,741,false,SKYJOY_RED,SGN,false,false,true,false
U-1005,Vu Chi,Can Tho,50,,CUS-1005,AFFLUENT,APP,68000000.00,722,true,SKYJOY_PLATINUM,HAN,true,false,false,true
U-0606,Pham Linh,Ha Noi,60,CUS-0606,,YOUNG_FAMILY,APP,72000000.00,805,true,SKYJOY_GOLD,CXR,true,false,true,false
U-1006,Phan Minh,Can Tho,60,,CUS-1006,YOUNG_FAMILY,BRANCH,83000000.00,691,true,SKYJOY_RED,SGN,true,false,false,true
U-0607,Vu Hoa,Nha Trang,30,CUS-0607,,AFFLUENT,APP,24000000.00,832,true,SKYJOY_GOLD,HAN,true,false,true,false
U-1007,Huynh Dung,Da Nang,61,,CUS-1007,AFFLUENT,SMS,102000000.00,812,true,SKYJOY_RED,PQC,true,false,false,true
U-0608,Vu Thao,Hai Phong,38,CUS-0608,,EMERGING_AFFLUENT,SMS,87000000.00,759,true,SKYJOY_GOLD,PQC,false,false,true,false
U-1008,Tran Ngoc,Can Tho,42,,CUS-1008,YOUNG_FAMILY,APP,22000000.00,628,true,SKYJOY_GOLD,DAD,false,false,false,true
U-0609,Le Thao,Can Tho,30,CUS-0609,,EMERGING_AFFLUENT,SMS,80000000.00,815,true,SKYJOY_GOLD,CXR,true,false,true,false
U-1009,Bui Thao,Can Tho,57,,CUS-1009,SALARY_PLUS,APP,68000000.00,687,true,SKYJOY_PLATINUM,CXR,true,false,false,true
U-0610,Hoang Linh,Ho Chi Minh City,23,CUS-0610,,AFFLUENT,APP,64000000.00,709,false,SKYJOY_GOLD,DAD,true,false,true,false
U-1010,Phan Minh,Da Nang,48,,CUS-1010,EMERGING_AFFLUENT,APP,49000000.00,683,true,SKYJOY_RED,SGN,false,false,false,true
U-0611,Tran Lan,Ho Chi Minh City,43,CUS-0611,,SALARY_PLUS,APP,59000000.00,629,true,SKYJOY_GOLD,CXR,true,false,true,false
U-1011,Phan Khanh,Ho Chi Minh City,52,,CUS-1011,AFFLUENT,BRANCH,66000000.00,766,true,SKYJOY_RED,PQC,true,false,false,true
U-0612,Pham Linh,Can Tho,54,CUS-0612,,EMERGING_AFFLUENT,APP,56000000.00,713,false,SKYJOY_RED,SGN,false,false,true,false
U-1012,Dang Hanh,Da Nang,38,,CUS-1012,AFFLUENT,APP,91000000.00,722,false,SKYJOY_GOLD,SGN,true,false,false,true
U-0613,Bui Chi,Hai Phong,43,CUS-0613,,EMERGING_AFFLUENT,APP,120000000.00,755,true,SKYJOY_RED,SGN,true,false,true,false
U-1013,Hoang Trang,Da Nang,49,,CUS-1013,EMERGING_AFFLUENT,APP,69000000.00,684,true,SKYJOY_RED,CXR,true,false,false,true
U-0614,Nguyen Trang,Ha Noi,58,CUS-0614,,YOUNG_FAMILY,APP,113000000.00,739,true,SKYJOY_GOLD,CXR,false,false,true,false
U-1014,Phan Vy,Nha Trang,62,,CUS-1014,AFFLUENT,APP,64000000.00,738,true,SKYJOY_RED,DAD,false,false,false,true
U-0615,Phan Linh,Ho Chi Minh City,62,CUS-0615,,SALARY_PLUS,SMS,52000000.00,830,true,SKYJOY_RED,CXR,true,false,true,false
U-1015,Pham Chi,Ha Noi,34,,CUS-1015,AFFLUENT,APP,57000000.00,738,true,SKYJOY_PLATINUM,PQC,true,false,false,true
U-0616,Nguyen Hanh,Ha Noi,39,CUS-0616,,SALARY_PLUS,APP,119000000.00,825,true,SKYJOY_RED,SGN,false,false,true,false
U-1016,Vu An,Ho Chi Minh City,27,,CUS-1016,EMERGING_AFFLUENT,APP,26000000.00,724,false,SKYJOY_GOLD,SGN,true,false,false,true
U-0617,Le Hoa,Ho Chi Minh City,58,CUS-0617,,AFFLUENT,APP,92000000.00,818,false,SKYJOY_RED,SGN,true,false,true,false
U-1017,Tran Linh,Da Nang,59,,CUS-1017,YOUNG_FAMILY,SMS,113000000.00,680,false,SKYJOY_RED,SGN,true,false,false,true
U-0618,Hoang Quang,Can Tho,38,CUS-0618,,AFFLUENT,APP,65000000.00,799,false,SKYJOY_RED,PQC,true,false,true,false
U-1018,Pham Khanh,Ha Noi,45,,CUS-1018,YOUNG_FAMILY,SMS,57000000.00,625,true,SKYJOY_PLATINUM,SGN,false,false,false,true
U-0619,Nguyen Hoa,Da Nang,57,CUS-0619,,YOUNG_FAMILY,APP,107000000.00,712,false,SKYJOY_GOLD,CXR,false,false,true,false
U-1019,Vu Ngoc,Ho Chi Minh City,47,,CUS-1019,EMERGING_AFFLUENT,APP,114000000.00,680,true,SKYJOY_GOLD,HAN,false,false,false,true
U-0620,Huynh Phuc,Ho Chi Minh City,39,CUS-0620,,AFFLUENT,SMS,80000000.00,740,true,SKYJOY_PLATINUM,DAD,true,false,true,false
U-1020,Tran Giang,Nha Trang,38,,CUS-1020,AFFLUENT,APP,95000000.00,806,false,SKYJOY_GOLD,PQC,true,false,false,true
U-0621,Nguyen Giang,Nha Trang,50,CUS-0621,,SALARY_PLUS,APP,43000000.00,780,true,SKYJOY_RED,SGN,true,false,true,false
U-1021,Dang Dung,Hai Phong,48,,CUS-1021,EMERGING_AFFLUENT,APP,112000000.00,654,true,SKYJOY_GOLD,DAD,true,false,false,true
U-0622,Pham Binh,Can Tho,45,CUS-0622,,SALARY_PLUS,APP,66000000.00,833,false,SKYJOY_RED,SGN,false,false,true,false
U-1022,Bui Hoa,Ho Chi Minh City,51,,CUS-1022,SALARY_PLUS,APP,39000000.00,632,true,SKYJOY_RED,DAD,true,false,false,true
U-0623,Huynh Giang,Hai Phong,29,CUS-0623,,AFFLUENT,SMS,73000000.00,817,false,SKYJOY_RED,PQC,true,false,true,false
U-1023,Pham Hanh,Da Nang,40,,CUS-1023,YOUNG_FAMILY,APP,73000000.00,839,true,SKYJOY_RED,DAD,true,false,false,true
U-0624,Pham Phuc,Ha Noi,48,CUS-0624,,SALARY_PLUS,APP,51000000.00,680,true,SKYJOY_PLATINUM,DAD,true,false,true,false
U-1024,Vu Binh,Ho Chi Minh City,52,,CUS-1024,SALARY_PLUS,SMS,106000000.00,721,true,SKYJOY_GOLD,PQC,true,false,false,true
U-0625,Hoang Binh,Ho Chi Minh City,57,CUS-0625,,AFFLUENT,APP,48000000.00,740,false,SKYJOY_PLATINUM,CXR,true,false,true,false
U-1025,Nguyen An,Da Nang,54,,CUS-1025,YOUNG_FAMILY,APP,68000000.00,791,true,SKYJOY_PLATINUM,CXR,true,false,false,true
U-0626,Le Khanh,Ha Noi,54,CUS-0626,,YOUNG_FAMILY,BRANCH,77000000.00,653,true,SKYJOY_GOLD,PQC,true,false,true,false
U-1026,Tran Linh,Ho Chi Minh City,30,,CUS-1026,YOUNG_FAMILY,SMS,53000000.00,811,true,SKYJOY_RED,DAD,true,false,false,true
U-0627,Hoang Trang,Da Nang,49,CUS-0627,,SALARY_PLUS,APP,80000000.00,815,false,SKYJOY_RED,PQC,true,false,true,false
U-1027,Le Bao,Ha Noi,33,,CUS-1027,AFFLUENT,APP,38000000.00,800,true,SKYJOY_RED,PQC,true,false,false,true
U-0628,Huynh Tuan,Can Tho,51,CUS-0628,,YOUNG_FAMILY,APP,110000000.00,657,true,SKYJOY_RED,DAD,true,false,true,false
U-1028,Le Trang,Da Nang,58,,CUS-1028,SALARY_PLUS,APP,18000000.00,754,false,SKYJOY_RED,SGN,true,false,false,true
U-0629,Vu Chi,Da Nang,23,CUS-0629,,EMERGING_AFFLUENT,SMS,105000000.00,651,true,SKYJOY_GOLD,SGN,true,false,true,false
U-1029,Le An,Ho Chi Minh City,51,,CUS-1029,YOUNG_FAMILY,APP,52000000.00,772,true,SKYJOY_RED,SGN,true,false,false,true
U-0630,Vu Linh,Nha Trang,58,CUS-0630,,SALARY_PLUS,APP,24000000.00,825,true,SKYJOY_RED,SGN,true,false,true,false
U-1030,Dang Ngoc,Ho Chi Minh City,47,,CUS-1030,EMERGING_AFFLUENT,APP,116000000.00,722,true,SKYJOY_GOLD,HAN,true,false,false,true
U-0631,Phan Lan,Nha Trang,31,CUS-0631,,AFFLUENT,APP,120000000.00,730,true,SKYJOY_PLATINUM,CXR,true,false,true,false
U-1031,Tran Minh,Hai Phong,34,,CUS-1031,YOUNG_FAMILY,APP,67000000.00,741,true,SKYJOY_GOLD,SGN,true,false,false,true
U-0632,Huynh Giang,Can Tho,62,CUS-0632,,YOUNG_FAMILY,APP,83000000.00,707,false,SKYJOY_GOLD,HAN,false,false,true,false
U-1032,Dang Trang,Ho Chi Minh City,40,,CUS-1032,YOUNG_FAMILY,APP,120000000.00,742,true,SKYJOY_PLATINUM,DAD,false,false,false,true
U-0633,Dang Phuc,Da Nang,58,CUS-0633,,AFFLUENT,APP,23000000.00,751,true,SKYJOY_RED,SGN,true,false,true,false
U-1033,Bui Khanh,Da Nang,38,,CUS-1033,AFFLUENT,SMS,20000000.00,649,true,SKYJOY_RED,HAN,false,false,false,true
U-0634,Nguyen Binh,Can Tho,41,CUS-0634,,EMERGING_AFFLUENT,APP,76000000.00,813,true,SKYJOY_GOLD,DAD,true,false,true,false
U-1034,Le Hanh,Ha Noi,27,,CUS-1034,EMERGING_AFFLUENT,SMS,31000000.00,731,true,SKYJOY_RED,SGN,true,false,false,true
